OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,ProductName,ProfitValue,Quantity,SalesValue,Region,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesaboveTarget,latitude,longitude
2011-02-07T00:00:00.000Z,Technology,Chesapeake,United States,Neil Ducich,0,CA-2011-131905,23320,AT&T CL82213,42,5,144.95,South,Corporate,2011-02-10T00:00:00.000Z,First Class,Virginia,Phones,3,190,Shipped Late,1,null,null,36.7352,-76.2384
2011-02-07T00:00:00.000Z,Technology,Chesapeake,United States,Neil Ducich,0,CA-2011-131905,23320,Aastra 57i VoIP phone,42,1,161.61,South,Corporate,2011-02-10T00:00:00.000Z,First Class,Virginia,Phones,3,212,Shipped Late,1,null,null,36.7352,-76.2384
2011-02-08T00:00:00.000Z,Office Supplies,New York City,United States,Chris Selesnick,0,US-2011-169390,10024,Acco Perma 4000 Stacking Storage Drawers,10,4,64.96,East,Corporate,2011-02-11T00:00:00.000Z,Second Class,New York,Storage,3,85,Shipped On Time,3,null,null,40.7864,-73.9764
2011-02-08T00:00:00.000Z,Technology,Linden,United States,Cyma Kinney,0,CA-2011-107755,7036,Maxell DVD-RAM Discs,50,7,115.36,East,Corporate,2011-02-13T00:00:00.000Z,Standard Class,New Jersey,Accessories,5,151,Shipped Early,6,null,null,40.6354,-74.2556
2011-02-09T00:00:00.000Z,Furniture,North Las Vegas,United States,Nathan Mautz,0,CA-2011-125759,89031,"Master Caster Door Stop, Large Brown",6,2,14.56,West,Home Office,2011-02-10T00:00:00.000Z,First Class,Nevada,Furnishings,1,19,Shipped On Time,1,null,null,36.2589,-115.1718
2011-02-12T00:00:00.000Z,Furniture,Chesapeake,United States,Natalie Fritzler,0,CA-2011-127614,23320,Hon 2111 Invitation Series Corner Table,75,6,1256.22,South,Consumer,2011-02-16T00:00:00.000Z,Standard Class,Virginia,Tables,4,1646,Shipped Early,6,null,null,36.7352,-76.2384
2011-02-12T00:00:00.000Z,Furniture,Columbia,United States,Guy Armstrong,0,CA-2011-168368,65203,"Global Value Mid-Back Managers Chair, Gray",15,1,60.89,Central,Consumer,2011-02-16T00:00:00.000Z,Second Class,Missouri,Chairs,4,80,Shipped Late,3,null,null,38.9348,-92.3639
2011-02-12T00:00:00.000Z,Furniture,Columbia,United States,Guy Armstrong,0,CA-2011-168368,65203,"Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60, Lip 20 x 11 -90 Degree Angle",53,3,332.94,Central,Consumer,2011-02-16T00:00:00.000Z,Second Class,Missouri,Furnishings,4,436,Shipped Late,3,null,null,38.9348,-92.3639
2011-02-12T00:00:00.000Z,Office Supplies,Chesapeake,United States,Natalie Fritzler,0,CA-2011-127614,23320,Wilson Jones Leather-Like Binders with DublLock Round Rings,8,2,17.46,South,Consumer,2011-02-16T00:00:00.000Z,Standard Class,Virginia,Binders,4,23,Shipped Early,6,null,null,36.7352,-76.2384
2011-02-12T00:00:00.000Z,Office Supplies,Columbia,United States,Guy Armstrong,0,CA-2011-168368,65203,Avery 483,7,3,14.94,Central,Consumer,2011-02-16T00:00:00.000Z,Second Class,Missouri,Labels,4,20,Shipped Late,3,null,null,38.9348,-92.3639
2011-02-12T00:00:00.000Z,Office Supplies,Columbia,United States,Guy Armstrong,0,CA-2011-168368,65203,Fellowes Neat Ideas Storage Cubes,3,2,64.96,Central,Consumer,2011-02-16T00:00:00.000Z,Second Class,Missouri,Storage,4,85,Shipped Late,3,null,null,38.9348,-92.3639
2011-02-12T00:00:00.000Z,Office Supplies,Columbia,United States,Guy Armstrong,0,CA-2011-168368,65203,VariCap6 Expandable Binder,24,3,51.9,Central,Consumer,2011-02-16T00:00:00.000Z,Second Class,Missouri,Binders,4,68,Shipped Late,3,null,null,38.9348,-92.3639
2011-02-12T00:00:00.000Z,Office Supplies,Columbia,United States,Guy Armstrong,0,CA-2011-168368,65203,Wilson Jones Turn Tabs Binder Tool for Ring Binders,4,2,9.64,Central,Consumer,2011-02-16T00:00:00.000Z,Second Class,Missouri,Binders,4,13,Shipped Late,3,null,null,38.9348,-92.3639
2011-02-12T00:00:00.000Z,Technology,Chesapeake,United States,Natalie Fritzler,0,CA-2011-127614,23320,Enermax Aurora Lite Keyboard,103,3,234.45,South,Consumer,2011-02-16T00:00:00.000Z,Standard Class,Virginia,Accessories,4,307,Shipped Early,6,null,null,36.7352,-76.2384
2011-02-13T00:00:00.000Z,Furniture,Concord,United States,Sanjit Chand,0.2,US-2011-110674,94521,"Global Geo Office Task Chair, Gray",-24,2,129.57,West,Consumer,2011-02-19T00:00:00.000Z,Standard Class,California,Chairs,6,170,Shipped On Time,6,null,null,37.9575,-121.975
2011-02-15T00:00:00.000Z,Office Supplies,Houston,United States,Shui Tom,0.2,CA-2011-107706,77095,"Memo Book, 100 Message Capacity, 5 3/8?€? x 11?€?",6,3,16.18,Central,Consumer,2011-02-20T00:00:00.000Z,Second Class,Texas,Paper,5,21,Shipped Late,3,null,null,29.8941,-95.6481
2011-02-15T00:00:00.000Z,Office Supplies,Seattle,United States,Marina Lichtenstein,0,CA-2011-121762,98103,Belkin 8 Outlet Surge Protector,23,2,81.96,West,Corporate,2011-02-19T00:00:00.000Z,Standard Class,Washington,Appliances,4,107,Shipped Early,6,null,null,47.6733,-122.3426
2011-02-15T00:00:00.000Z,Office Supplies,Seattle,United States,Marina Lichtenstein,0,CA-2011-121762,98103,Compact Automatic Electric Letter Opener,5,2,238.62,West,Corporate,2011-02-19T00:00:00.000Z,Standard Class,Washington,Supplies,4,313,Shipped Early,6,null,null,47.6733,-122.3426
2011-02-15T00:00:00.000Z,Technology,Seattle,United States,Marina Lichtenstein,0,CA-2011-121762,98103,Logitech G600 MMO Gaming Mouse,86,3,239.97,West,Corporate,2011-02-19T00:00:00.000Z,Standard Class,Washington,Accessories,4,314,Shipped Early,6,null,null,47.6733,-122.3426
2011-02-16T00:00:00.000Z,Office Supplies,Seattle,United States,Barry Franz??sisch,0.2,CA-2011-165568,98105,Pressboard Data Binders by Wilson Jones,7,5,21.36,West,Corporate,2011-02-20T00:00:00.000Z,Standard Class,Washington,Binders,4,28,Shipped Early,6,null,null,47.6633,-122.3022
2011-02-17T00:00:00.000Z,Office Supplies,Dallas,United States,Michael Nguyen,0.8,CA-2011-122567,75220,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",-14,2,7.96,Central,Consumer,2011-02-22T00:00:00.000Z,Standard Class,Texas,Appliances,5,10,Shipped Early,6,null,null,32.8681,-96.8622
2011-02-17T00:00:00.000Z,Office Supplies,Dallas,United States,Michael Nguyen,0.8,CA-2011-122567,75220,Wilson Jones Easy Flow II Sheet Lifters,-2,3,1.08,Central,Consumer,2011-02-22T00:00:00.000Z,Standard Class,Texas,Binders,5,1,Shipped Early,6,null,null,32.8681,-96.8622
2011-02-18T00:00:00.000Z,Office Supplies,Chicago,United States,Delfina Latchford,0.2,CA-2011-154165,60653,Staples,9,14,54.21,Central,Consumer,2011-02-25T00:00:00.000Z,Standard Class,Illinois,Art,7,71,Shipped Late,6,null,null,41.8196,-87.6126
2011-02-19T00:00:00.000Z,Furniture,Lubbock,United States,Troy Blackwell,0.6,US-2011-165589,79424,"DAX Copper Panel Document Frame, 5 x 7 Size",-11,5,25.16,Central,Consumer,2011-02-19T00:00:00.000Z,Same Day,Texas,Furnishings,0,33,Shipped On Time,0,null,null,33.5159,-101.9344
2011-02-19T00:00:00.000Z,Office Supplies,Arlington,United States,Aaron Bergman,0.2,CA-2011-152905,76017,Akro Stacking Bins,-3,2,12.62,Central,Consumer,2011-02-25T00:00:00.000Z,Standard Class,Texas,Storage,6,17,Shipped On Time,6,null,null,32.6555,-97.1599
2011-02-21T00:00:00.000Z,Furniture,Richmond,United States,Linda Cazamias,0,CA-2011-109491,47374,"Master Caster Door Stop, Brown",7,4,20.32,Central,Corporate,2011-02-27T00:00:00.000Z,Standard Class,Indiana,Furnishings,6,27,Shipped On Time,6,null,null,39.8324,-84.8936
2011-02-21T00:00:00.000Z,Office Supplies,Los Angeles,United States,Steven Roelle,0,CA-2011-164903,90049,Xerox 204,6,2,12.96,West,Home Office,2011-02-25T00:00:00.000Z,Standard Class,California,Paper,4,17,Shipped Early,6,null,null,34.066,-118.474
2011-02-21T00:00:00.000Z,Technology,Richmond,United States,Linda Cazamias,0,CA-2011-109491,47374,Enermax Briskie RF Wireless Keyboard and Mouse Combo,22,3,62.31,Central,Corporate,2011-02-27T00:00:00.000Z,Standard Class,Indiana,Accessories,6,82,Shipped On Time,6,null,null,39.8324,-84.8936
2011-02-22T00:00:00.000Z,Office Supplies,Woodstock,United States,Tamara Manning,0.8,CA-2011-165540,60098,GBC Standard Plastic Binding Systems Combs,-14,5,8.85,Central,Consumer,2011-02-26T00:00:00.000Z,Standard Class,Illinois,Binders,4,12,Shipped Early,6,null,null,42.3198,-88.4477
2011-02-23T00:00:00.000Z,Office Supplies,Moreno Valley,United States,Sue Ann Reed,0,CA-2011-133354,92553,Xerox 220,9,3,19.44,West,Consumer,2011-02-25T00:00:00.000Z,First Class,California,Paper,2,25,Shipped Late,1,null,null,33.9157,-117.2351
2011-02-24T00:00:00.000Z,Office Supplies,El Paso,United States,Michael Grace,0.8,CA-2011-103744,79907,GBC Plastic Binding Combs,-7,3,4.43,Central,Home Office,2011-02-28T00:00:00.000Z,Standard Class,Texas,Binders,4,6,Shipped Early,6,null,null,31.7089,-106.3293
2011-02-24T00:00:00.000Z,Office Supplies,El Paso,United States,Michael Grace,0.2,CA-2011-103744,79907,Staples,2,3,6.94,Central,Home Office,2011-02-28T00:00:00.000Z,Standard Class,Texas,Labels,4,9,Shipped Early,6,null,null,31.7089,-106.3293
2011-02-25T00:00:00.000Z,Office Supplies,Medford,United States,Jennifer Halladay,0.2,US-2011-137680,97504,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",11,4,32.9,West,Consumer,2011-03-02T00:00:00.000Z,Standard Class,Oregon,Paper,5,43,Shipped Early,6,null,null,42.3363,-122.8398
2011-02-25T00:00:00.000Z,Office Supplies,Medford,United States,Jennifer Halladay,0.2,US-2011-137680,97504,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",8,3,22.78,West,Consumer,2011-03-02T00:00:00.000Z,Standard Class,Oregon,Paper,5,30,Shipped Early,6,null,null,42.3363,-122.8398
2011-02-28T00:00:00.000Z,Office Supplies,Columbus,United States,Joy Smith,0.2,CA-2011-156545,43229,Zebra Zazzle Fluorescent Highlighters,3,4,19.46,East,Consumer,2011-03-03T00:00:00.000Z,First Class,Ohio,Art,3,25,Shipped Late,1,null,null,40.0839,-82.9726
2011-03-01T00:00:00.000Z,Furniture,El Paso,United States,Shahid Collister,0.6,CA-2011-131009,79907,DAX Black Cherry Wood-Tone Poster Frame,-35,6,63.55,Central,Consumer,2011-03-05T00:00:00.000Z,Standard Class,Texas,Furnishings,4,83,Shipped Early,6,null,null,31.7089,-106.3293
2011-03-01T00:00:00.000Z,Furniture,El Paso,United States,Shahid Collister,0.3,CA-2011-131009,79907,Harbour Creations Steel Folding Chair,0,6,362.25,Central,Consumer,2011-03-05T00:00:00.000Z,Standard Class,Texas,Chairs,4,475,Shipped Early,6,null,null,31.7089,-106.3293
2011-03-01T00:00:00.000Z,Furniture,Elmhurst,United States,Vicky Freymann,0.3,CA-2011-113880,60126,Novimex Swivel Fabric Task Chair,-172,6,634.12,Central,Home Office,2011-03-05T00:00:00.000Z,Standard Class,Illinois,Chairs,4,831,Shipped Early,6,null,null,41.8927,-87.941
2011-03-01T00:00:00.000Z,Furniture,Houston,United States,Giulietta Weimer,0.3,CA-2011-168312,77036,Bevis Round Conference Room Tables and Bases,-43,3,376.51,Central,Consumer,2011-03-07T00:00:00.000Z,Standard Class,Texas,Tables,6,493,Shipped On Time,6,null,null,29.6984,-95.5405
2011-03-01T00:00:00.000Z,Furniture,Seattle,United States,Dave Brooks,0.2,CA-2011-104269,98115,Global Deluxe High-Back Managers Chair,51,2,457.57,West,Consumer,2011-03-06T00:00:00.000Z,Second Class,Washington,Chairs,5,600,Shipped Late,3,null,null,47.6849,-122.2968
2011-03-01T00:00:00.000Z,Office Supplies,El Paso,United States,Shahid Collister,0.2,CA-2011-131009,79907,Fellowes Bankers Box Recycled Super Stor/Drawer,-23,3,129.55,Central,Consumer,2011-03-05T00:00:00.000Z,Standard Class,Texas,Storage,4,170,Shipped Early,6,null,null,31.7089,-106.3293
2011-03-01T00:00:00.000Z,Office Supplies,El Paso,United States,Shahid Collister,0.2,CA-2011-131009,79907,Plymouth Boxed Rubber Bands by Plymouth,-4,5,18.84,Central,Consumer,2011-03-05T00:00:00.000Z,Standard Class,Texas,Fasteners,4,25,Shipped Early,6,null,null,31.7089,-106.3293
2011-03-01T00:00:00.000Z,Office Supplies,Elmhurst,United States,Vicky Freymann,0.2,CA-2011-113880,60126,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,6,3,17.47,Central,Home Office,2011-03-05T00:00:00.000Z,Standard Class,Illinois,Paper,4,23,Shipped Early,6,null,null,41.8927,-87.941
2011-03-01T00:00:00.000Z,Office Supplies,Houston,United States,Giulietta Weimer,0.2,CA-2011-168312,77036,Recycled Steel Personal File for Hanging File Folders,9,3,137.35,Central,Consumer,2011-03-07T00:00:00.000Z,Standard Class,Texas,Storage,6,180,Shipped On Time,6,null,null,29.6984,-95.5405
2011-03-01T00:00:00.000Z,Technology,New York City,United States,Hallie Redmond,0,US-2011-143707,10035,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,2,3,5.94,East,Home Office,2011-03-05T00:00:00.000Z,Standard Class,New York,Phones,4,8,Shipped Early,6,null,null,40.8011,-73.9371
2011-03-02T00:00:00.000Z,Office Supplies,New York City,United States,Kristina Nunn,0,CA-2011-107524,10009,"Array Parchment Paper, Assorted Colors",17,5,36.4,East,Home Office,2011-03-08T00:00:00.000Z,Standard Class,New York,Paper,6,48,Shipped On Time,6,null,null,40.7262,-73.9796
2011-03-02T00:00:00.000Z,Office Supplies,New York City,United States,Kristina Nunn,0,CA-2011-107524,10009,Staples,5,2,11.36,East,Home Office,2011-03-08T00:00:00.000Z,Standard Class,New York,Envelopes,6,15,Shipped On Time,6,null,null,40.7262,-73.9796
2011-03-02T00:00:00.000Z,Office Supplies,Philadelphia,United States,Nicole Hansen,0.2,CA-2011-111157,19120,Xerox 1971,1,1,3.42,East,Corporate,2011-03-06T00:00:00.000Z,Standard Class,Pennsylvania,Paper,4,4,Shipped Early,6,null,null,40.0343,-75.1213
2011-03-02T00:00:00.000Z,Technology,Philadelphia,United States,Nicole Hansen,0.2,CA-2011-111157,19120,Hypercom P1300 Pinpad,32,3,151.2,East,Corporate,2011-03-06T00:00:00.000Z,Standard Class,Pennsylvania,Accessories,4,198,Shipped Early,6,null,null,40.0343,-75.1213
2011-03-03T00:00:00.000Z,Furniture,Columbus,United States,Jill Stevenson,0.5,US-2011-127978,43229,OSullivan 4-Shelf Bookcase in Odessa Pine,-200,5,302.45,East,Corporate,2011-03-08T00:00:00.000Z,Standard Class,Ohio,Bookcases,5,396,Shipped Early,6,null,null,40.0839,-82.9726
2011-03-03T00:00:00.000Z,Furniture,San Diego,United States,Eva Jacobs,0.2,CA-2011-105648,92037,"Bevis Oval Conference Table, Walnut",-23,3,626.35,West,Consumer,2011-03-07T00:00:00.000Z,Standard Class,California,Tables,4,821,Shipped Early,6,null,null,32.8455,-117.2521
2011-03-03T00:00:00.000Z,Office Supplies,Columbus,United States,Jill Stevenson,0.2,US-2011-127978,43229,Avery 495,5,3,15.12,East,Corporate,2011-03-08T00:00:00.000Z,Standard Class,Ohio,Labels,5,20,Shipped Early,6,null,null,40.0839,-82.9726
2011-03-03T00:00:00.000Z,Office Supplies,Columbus,United States,Jill Stevenson,0.2,US-2011-127978,43229,Eldon Shelf Savers Cubes and Bins,-10,8,44.67,East,Corporate,2011-03-08T00:00:00.000Z,Standard Class,Ohio,Storage,5,59,Shipped Early,6,null,null,40.0839,-82.9726
2011-03-03T00:00:00.000Z,Office Supplies,Houston,United States,Sam Craven,0.8,CA-2011-130421,77095,3.6 Cubic Foot Counter Height Office Refrigerator,-460,3,176.77,Central,Consumer,2011-03-07T00:00:00.000Z,Standard Class,Texas,Appliances,4,232,Shipped Early,6,null,null,29.8941,-95.6481
2011-03-03T00:00:00.000Z,Office Supplies,New York City,United States,Anne Pryor,0.2,CA-2011-127964,10035,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",9,5,25.32,East,Home Office,2011-03-08T00:00:00.000Z,Standard Class,New York,Binders,5,33,Shipped Early,6,null,null,40.8011,-73.9371
2011-03-03T00:00:00.000Z,Office Supplies,New York City,United States,Anne Pryor,0.2,CA-2011-127964,10035,Ibico Laser Imprintable Binding System Covers,41,3,125.76,East,Home Office,2011-03-08T00:00:00.000Z,Standard Class,New York,Binders,5,165,Shipped Early,6,null,null,40.8011,-73.9371
2011-03-03T00:00:00.000Z,Office Supplies,Wilmington,United States,Ashley Jarboe,0.2,CA-2011-155852,28403,Zebra Zazzle Fluorescent Highlighters,3,4,19.46,South,Consumer,2011-03-07T00:00:00.000Z,Second Class,North Carolina,Art,4,25,Shipped Late,3,null,null,34.2237,-77.8862
2011-03-03T00:00:00.000Z,Technology,New York City,United States,Anne Pryor,0,CA-2011-127964,10035,PowerGen Dual USB Car Charger,5,1,9.99,East,Home Office,2011-03-08T00:00:00.000Z,Standard Class,New York,Phones,5,13,Shipped Early,6,null,null,40.8011,-73.9371
2011-03-04T00:00:00.000Z,Office Supplies,Columbia,United States,Clay Ludtke,0,CA-2011-116239,29203,Sensible Storage WireTech Storage Systems,18,5,354.9,South,Consumer,2011-03-04T00:00:00.000Z,Same Day,South Carolina,Storage,0,465,Shipped On Time,0,null,null,34.0635,-81.0265
2011-03-04T00:00:00.000Z,Office Supplies,Margate,United States,Sanjit Chand,0.2,CA-2011-117016,33063,"BIC Brite Liner Highlighters, Chisel Tip",2,3,15.55,South,Consumer,2011-03-09T00:00:00.000Z,Standard Class,Florida,Art,5,20,Shipped Early,6,null,null,26.2674,-80.2092
2011-03-05T00:00:00.000Z,Office Supplies,Yonkers,United States,Aimee Bixby,0,CA-2011-169061,10701,Acme Forged Steel Scissors with Black Enamel Handles,5,2,18.62,East,Consumer,2011-03-08T00:00:00.000Z,Second Class,New York,Supplies,3,24,Shipped On Time,3,null,null,40.9461,-73.8669
2011-03-05T00:00:00.000Z,Office Supplies,Yonkers,United States,Aimee Bixby,0.2,CA-2011-169061,10701,GBC Wire Binding Combs,17,6,49.63,East,Consumer,2011-03-08T00:00:00.000Z,Second Class,New York,Binders,3,65,Shipped On Time,3,null,null,40.9461,-73.8669
2011-03-05T00:00:00.000Z,Office Supplies,Yonkers,United States,Aimee Bixby,0,CA-2011-169061,10701,Newell 345,15,3,59.52,East,Consumer,2011-03-08T00:00:00.000Z,Second Class,New York,Art,3,78,Shipped On Time,3,null,null,40.9461,-73.8669
2011-03-05T00:00:00.000Z,Office Supplies,Yonkers,United States,Aimee Bixby,0,CA-2011-169061,10701,Xerox 1891,46,2,97.82,East,Consumer,2011-03-08T00:00:00.000Z,Second Class,New York,Paper,3,128,Shipped On Time,3,null,null,40.9461,-73.8669
2011-03-05T00:00:00.000Z,Technology,Yonkers,United States,Aimee Bixby,0,CA-2011-169061,10701,Logitech Wireless Gaming Headset G930,178,3,479.97,East,Consumer,2011-03-08T00:00:00.000Z,Second Class,New York,Accessories,3,629,Shipped On Time,3,null,null,40.9461,-73.8669
2011-03-07T00:00:00.000Z,Furniture,Seattle,United States,Aaron Bergman,0.2,CA-2011-156587,98103,"Global Push Button Managers Chair, Indigo",5,1,48.71,West,Consumer,2011-03-08T00:00:00.000Z,First Class,Washington,Chairs,1,64,Shipped On Time,1,null,null,47.6733,-122.3426
2011-03-07T00:00:00.000Z,Furniture,Seattle,United States,Craig Molinari,0.2,CA-2011-104563,98103,"Global Leather and Oak Executive Chair, Black",54,2,481.57,West,Corporate,2011-03-12T00:00:00.000Z,Standard Class,Washington,Chairs,5,631,Shipped Early,6,null,null,47.6733,-122.3426
2011-03-07T00:00:00.000Z,Furniture,Seattle,United States,Craig Molinari,0.2,CA-2011-104563,98103,Office Star - Task Chair with Contemporary Loop Arms,22,6,436.7,West,Corporate,2011-03-12T00:00:00.000Z,Standard Class,Washington,Chairs,5,572,Shipped Early,6,null,null,47.6733,-122.3426
2011-03-07T00:00:00.000Z,Office Supplies,Des Moines,United States,Nora Pelletier,0.2,US-2011-131982,98198,Catalog Binders with Expanding Posts,34,2,107.65,West,Home Office,2011-03-11T00:00:00.000Z,Second Class,Washington,Binders,4,141,Shipped Late,3,null,null,47.3929,-122.3129
2011-03-07T00:00:00.000Z,Office Supplies,Seattle,United States,Aaron Bergman,0,CA-2011-156587,98103,Carina 42Hx23 3/4W Media Storage Unit,5,3,242.94,West,Consumer,2011-03-08T00:00:00.000Z,First Class,Washington,Storage,1,318,Shipped On Time,1,null,null,47.6733,-122.3426
2011-03-07T00:00:00.000Z,Office Supplies,Seattle,United States,Aaron Bergman,0,CA-2011-156587,98103,Newell 330,5,3,17.94,West,Consumer,2011-03-08T00:00:00.000Z,First Class,Washington,Art,1,24,Shipped On Time,1,null,null,47.6733,-122.3426
2011-03-07T00:00:00.000Z,Office Supplies,Seattle,United States,Craig Molinari,0,CA-2011-104563,98103,Contico 72H Heavy-Duty Storage System,0,5,204.9,West,Corporate,2011-03-12T00:00:00.000Z,Standard Class,Washington,Storage,5,269,Shipped Early,6,null,null,47.6733,-122.3426
2011-03-07T00:00:00.000Z,Office Supplies,Seattle,United States,Craig Molinari,0,CA-2011-104563,98103,Newell Chalk Holder,9,5,20.65,West,Corporate,2011-03-12T00:00:00.000Z,Standard Class,Washington,Art,5,27,Shipped Early,6,null,null,47.6733,-122.3426
2011-03-10T00:00:00.000Z,Office Supplies,Denver,United States,Kean Thornton,0.2,US-2011-140116,80219,"BOSTON Ranger #55 Pencil Sharpener, Black",9,4,83.17,West,Consumer,2011-03-17T00:00:00.000Z,Standard Class,Colorado,Art,7,109,Shipped Late,6,null,null,39.6956,-105.0341
